,ID,year,month,day,description,neighbourhood,situation,risk,event,latitude,longitude,victims,deadly_victims,justification,length,num_points,in_place
0,8000001720,2020,1,1,0,AFLITOS,0,0,0,0.0,0.0,0,0,0,0,0,0
1,8146602119,2019,12,10,0,AFLITOS,1,0,0,0.0,0.0,0,0,0,0,0,0
2,8146604419,2019,12,10,0,AFLITOS,1,0,0,0.0,0.0,0,0,0,0,0,0
3,8112538919,2019,9,17,0,AFLITOS,1,0,0,0.0,0.0,0,0,0,0,0,0
4,8109426919,2019,9,9,0,AFLITOS,1,0,0,0.0,0.0,0,0,0,0,0,0
5,8077330119,2019,6,17,0,AFLITOS,1,0,0,0.0,0.0,0,0,0,0,0,0
6,8129200818,2018,10,22,0,AFLITOS,1,0,0,0.0,0.0,0,0,0,0,0,0
7,8129202018,2018,10,22,0,AFLITOS,1,0,0,0.0,0.0,0,0,0,0,0,0
8,8058324118,2018,5,4,0,AFLITOS,1,0,0,0.0,0.0,0,0,0,0,0,0
9,8040606518,2018,4,2,0,AFLITOS,1,0,0,0.0,0.0,0,0,0,0,0,0
10,8094575217,2017,10,15,0,AFLITOS,1,0,0,-8.0539034,-34.88400160000003,0,0,0,0,0,0
11,8070311517,2017,8,3,0,AFLITOS,1,0,0,-8.0375561,-34.89852380000002,0,0,0,0,0,0
12,8038156817,2017,5,8,0,AFLITOS,1,0,0,-8.0372694,-34.8984006,0,0,0,0,0,0
13,8045912917,2017,5,29,0,AFLITOS,1,0,0,-8.0372529,-34.893943000000036,0,0,0,0,0,0
14,8045936517,2017,5,29,0,AFLITOS,1,0,0,-8.0372529,-34.893943000000036,0,0,0,0,0,0
15,8012686017,2017,2,14,0,AFLITOS,1,0,0,-8.0373731,-34.89710009999999,0,0,0,0,0,0
16,8046976216,2016,8,1,0,AFLITOS,1,0,1,0.0,0.0,0,0,0,0,0,0
17,8021489016,2016,5,2,0,AFLITOS,1,0,0,-8.0578381,-34.88289689999999,0,0,0,0,0,0
18,8018516016,2016,4,18,0,AFLITOS,1,0,0,-8.0578381,-34.88289689999999,0,0,0,0,0,0
19,8017416216,2016,4,16,0,AFLITOS,1,0,0,-8.0347776,-34.897071600000004,0,0,0,0,0,0
20,8018956016,2016,4,19,0,AFLITOS,1,0,0,-8.0578381,-34.88289689999999,0,0,0,0,0,0
21,8003598616,2016,1,29,0,AFLITOS,1,0,0,-8.054025099999999,-34.882355299999965,0,0,0,0,0,0
22,8037555015,2015,12,7,0,AFLITOS,1,0,0,-8.0578381,-34.88289689999999,0,0,0,0,0,0
23,8038244815,2015,12,15,0,AFLITOS,1,0,0,-8.0490519,-34.89650069999999,0,0,0,0,0,0
24,8028708115,2015,9,15,0,AFLITOS,1,0,0,-8.039204,-34.89548000000002,0,0,0,0,0,0
25,8026912015,2015,8,26,0,AFLITOS,1,0,0,-8.0330393,-34.913504200000034,0,0,0,0,0,0
26,8027226315,2015,8,31,0,AFLITOS,1,0,0,-8.053939699999999,-34.88402450000001,0,0,0,0,0,0
27,8027096215,2015,8,28,0,AFLITOS,1,0,0,-8.063514699999999,-34.8730271,0,0,0,0,0,0
28,8001316515,2015,1,14,0,AFLITOS,1,0,0,-8.0397908,-34.896209000000006,0,0,0,0,0,0
29,8017835914,2014,10,13,0,AFLITOS,1,0,0,0.0,0.0,0,0,0,0,0,0
30,8016504914,2014,9,24,0,AFLITOS,1,0,0,-8.0397908,-34.896209000000006,0,0,0,0,0,0
31,8012453014,2014,8,1,0,AFLITOS,0,0,0,-8.0397908,-34.896209000000006,0,0,0,0,0,0
32,8013839014,2014,8,25,0,AFLITOS,1,0,0,-8.0397908,-34.896209000000006,0,0,0,0,0,0
33,8012391514,2014,7,31,0,AFLITOS,1,0,0,0.0,0.0,1,0,0,0,0,0
34,8004255212,2012,6,20,0,AFLITOS,1,0,0,0.0,0.0,0,0,0,0,0,0
35,8007250013,2013,6,6,0,AFLITOS,1,0,0,0.0,0.0,0,0,0,0,0,0
36,8001965713,2013,2,25,0,AFLITOS,1,0,0,0.0,0.0,0,0,0,0,0,0
37,8008209512,2012,11,1,0,AFLITOS,1,0,0,0.0,0.0,0,0,0,0,0,0
38,8150647619,2019,12,19,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
39,8101831119,2019,8,20,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
40,8095738919,2019,8,2,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
41,8089930919,2019,7,23,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
42,8084277519,2019,7,5,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
43,8083246919,2019,7,3,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
44,8083201519,2019,7,3,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
45,8074994619,2019,6,13,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
46,8071861519,2019,6,6,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
47,8073165619,2019,6,11,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
48,8071695819,2019,6,6,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
49,8079002119,2019,6,20,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
50,8069515619,2019,6,3,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
51,8064565519,2019,5,25,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
52,8064752019,2019,5,27,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
53,8064536519,2019,5,25,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
54,8060250019,2019,5,22,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
55,8067733619,2019,5,31,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
56,8065950019,2019,5,29,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
57,8050034219,2019,5,2,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
58,8045925019,2019,4,23,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
59,8042805319,2019,4,12,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
60,8012302319,2019,2,1,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
61,8018812319,2019,2,15,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
62,8015390019,2019,2,7,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
63,8016867519,2019,2,12,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
64,8009245219,2019,1,28,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
65,8082880818,2018,6,29,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
66,8081368118,2018,6,26,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
67,8079182118,2018,6,19,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
68,8076297218,2018,6,13,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
69,8072152018,2018,6,6,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
70,8071440118,2018,6,5,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
71,8058623918,2018,5,4,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
72,8066631718,2018,5,23,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
73,8059952618,2018,5,8,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
74,8059953218,2018,5,8,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
75,8044792818,2018,4,9,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
76,8044794018,2018,4,9,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
77,8043399018,2018,4,6,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
78,8042051018,2018,4,4,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
79,8049268518,2018,4,17,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
80,8048329018,2018,4,16,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
81,8027512018,2018,3,2,0,AFOGADOS,1,0,0,-8.083724499999999,-34.91249670000002,0,0,0,0,0,0
82,8020285918,2018,2,15,0,AFOGADOS,1,0,0,-8.0845042,-34.91321260000001,0,0,0,0,0,0
83,8020112718,2018,2,15,0,AFOGADOS,1,0,0,-8.079303,-34.917519000000034,0,0,0,0,0,0
84,8018153118,2018,2,7,0,AFOGADOS,1,0,0,-8.082568199999999,-34.91496410000002,0,0,0,0,0,0
85,8012042318,2018,1,26,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
86,8011959018,2018,1,26,0,AFOGADOS,1,0,0,-8.078465999999999,-34.910337000000034,0,0,0,0,0,0
87,8011039918,2018,1,24,0,AFOGADOS,1,0,0,-8.0840309,-34.91400699999997,0,0,0,0,0,0
88,8010865218,2018,1,24,0,AFOGADOS,1,0,0,-8.002924499999999,-34.87260170000002,0,0,0,0,0,0
89,8009326418,2018,1,22,0,AFOGADOS,1,0,0,-8.0747795,-34.90847989999997,0,0,0,0,0,0
90,8116730517,2017,12,19,0,AFOGADOS,1,0,0,-8.0753495,-34.907899499999985,0,0,0,0,0,0
91,8113128217,2017,12,7,0,AFOGADOS,1,0,0,-8.1776056,-34.92024090000001,0,0,0,0,0,0
92,8105207417,2017,11,15,0,AFOGADOS,1,0,0,-8.0712022,-34.911357899999985,0,0,0,0,0,0
93,8107931117,2017,11,23,0,AFOGADOS,1,0,0,-8.0814395,-34.916889800000035,0,0,0,0,0,0
94,8108532317,2017,11,23,0,AFOGADOS,1,0,0,-8.0829535,-34.91720810000004,0,0,0,0,0,0
95,8097470717,2017,10,23,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
96,8099083017,2017,10,27,0,AFOGADOS,1,0,0,-8.0728255,-34.91154080000001,0,0,0,0,0,0
97,8099085317,2017,10,27,0,AFOGADOS,1,0,0,-8.0728255,-34.91154080000001,0,0,0,0,0,0
98,8090975617,2017,10,2,0,AFOGADOS,1,0,0,-8.054906899999999,-34.89547640000001,0,0,0,0,0,0
99,8080489117,2017,9,4,0,AFOGADOS,1,0,0,-8.075841,-34.90613450000001,0,0,0,0,0,0
100,8081644017,2017,9,6,0,AFOGADOS,1,0,0,-8.0668717,-34.909038899999985,0,0,0,0,0,0
101,8074060717,2017,8,15,0,AFOGADOS,1,0,0,-8.068802400000001,-34.91297739999999,0,0,0,0,0,0
102,8072405717,2017,8,9,0,AFOGADOS,1,0,0,-8.075687299999998,-34.91435039999999,0,0,0,0,0,0
103,8071251617,2017,8,7,0,AFOGADOS,1,0,0,-8.0814598,-34.918521500000004,0,0,0,0,0,0
104,8068820317,2017,7,30,0,AFOGADOS,1,0,0,-8.0845065,-34.91285089999997,0,0,0,0,0,0
105,8068738517,2017,7,28,0,AFOGADOS,1,0,0,-8.0691554,-34.9125085,0,0,0,0,0,0
106,8068576517,2017,7,28,0,AFOGADOS,1,0,0,-8.079552099999999,-34.904347099999995,0,0,0,0,0,0
107,8067647617,2017,7,26,0,AFOGADOS,1,0,0,-8.070585399999999,-34.91106990000004,0,0,0,0,0,0
108,8067114817,2017,7,25,0,AFOGADOS,1,0,0,-8.0704769,-34.91130939999999,0,0,0,0,0,0
109,8066791617,2017,7,24,0,AFOGADOS,1,0,0,-8.0642624,-34.9110374,0,0,0,0,0,0
110,8066471117,2017,7,21,0,AFOGADOS,1,0,0,-8.074138999999999,-34.91727850000001,0,0,0,0,0,0
111,8065558617,2017,7,19,0,AFOGADOS,1,0,0,-8.0704069,-34.912431500000025,0,0,0,0,0,0
112,8064521117,2017,7,17,0,AFOGADOS,1,0,0,-8.069688900000001,-34.90834799999999,0,0,0,0,0,0
113,8063162817,2017,7,12,0,AFOGADOS,1,0,0,-8.0825406,-34.91216099999997,0,0,0,0,0,0
114,8060142617,2017,7,5,0,AFOGADOS,1,0,0,-8.0691662,-34.909557500000005,0,0,0,0,0,0
115,8050217317,2017,6,6,0,AFOGADOS,1,0,0,-8.0196509,-34.91680759999997,0,0,0,0,0,0
116,8043095317,2017,5,20,0,AFOGADOS,1,0,0,-8.0665171,-34.908183699999995,0,0,0,0,0,0
117,8027347117,2017,4,3,0,AFOGADOS,1,0,0,-8.0812686,-34.91459700000001,0,0,0,0,0,0
118,8028098517,2017,4,4,0,AFOGADOS,1,0,0,-8.082558500000001,-34.91964919999998,0,0,0,0,0,0
119,8030950717,2017,4,12,0,AFOGADOS,1,0,0,-8.019934899999999,-34.98294599999997,0,0,0,0,0,0
120,8016627817,2017,3,2,0,AFOGADOS,1,0,0,-8.0802835,-34.91079460000003,0,0,0,0,0,0
121,8005729917,2017,1,23,0,AFOGADOS,1,0,0,-8.068540200000001,-34.912296399999995,0,0,0,0,0,0
122,8064148016,2016,10,14,0,AFOGADOS,1,0,0,-8.071735499999999,-34.90803059999996,0,0,0,0,0,0
123,8055721316,2016,9,6,0,AFOGADOS,1,0,0,-8.0803586,-34.906836,0,0,0,0,0,0
124,8057993016,2016,9,16,0,AFOGADOS,1,0,0,-8.0578381,-34.88289689999999,0,0,0,0,0,0
125,8042142016,2016,7,11,0,AFOGADOS,1,0,0,-8.0816129,-34.91134279999999,0,0,0,0,0,0
126,8044682116,2016,7,20,0,AFOGADOS,1,0,0,-8.0748195,-34.92025860000001,0,0,0,0,0,0
127,8044541916,2016,7,19,0,AFOGADOS,1,0,0,-8.0749075,-34.90621390000001,0,0,0,0,0,0
128,8042448116,2016,7,12,0,AFOGADOS,1,0,0,-8.0684757,-34.907844700000005,0,0,0,0,0,0
129,8024969316,2016,5,12,0,AFOGADOS,1,0,0,-8.071087799999999,-34.9085546,0,0,0,0,0,0
130,8021637016,2016,5,3,0,AFOGADOS,1,0,0,-8.0281304,-34.93792350000001,0,0,0,0,0,0
131,8028121916,2016,5,21,0,AFOGADOS,1,0,0,-8.0816129,-34.91134279999999,0,0,0,0,0,0
132,8016758716,2016,4,14,0,AFOGADOS,1,0,0,-8.0799377,-34.9066684,0,0,0,0,0,0
133,8003606916,2016,1,29,0,AFOGADOS,1,0,0,-8.0770584,-34.91315650000001,0,0,0,0,0,0
134,8001062116,2016,1,12,0,AFOGADOS,1,0,0,-8.0714708,-34.913193500000034,0,0,0,0,0,0
135,8003856516,2016,1,30,0,AFOGADOS,1,0,0,-8.0785508,-34.91039560000001,0,0,0,0,0,0
136,8034920915,2015,11,13,0,AFOGADOS,1,0,0,-8.0665143,-34.908202299999964,0,0,0,0,0,0
137,8025351515,2015,8,12,0,AFOGADOS,1,0,0,-8.082621699999999,-34.91449399999999,0,0,0,0,0,0
138,8025349015,2015,8,12,0,AFOGADOS,1,0,0,-8.082621699999999,-34.91449399999999,0,0,0,0,0,0
139,8023308515,2015,7,28,0,AFOGADOS,1,0,0,-8.0825432,-34.91275789999997,0,0,0,0,0,0
140,8022875315,2015,7,24,0,AFOGADOS,1,0,0,-8.082621699999999,-34.91449399999999,0,0,0,0,0,0
141,8022873015,2015,7,24,0,AFOGADOS,1,0,0,-8.082621699999999,-34.91449399999999,0,0,0,0,0,0
142,8015934815,2015,6,2,0,AFOGADOS,1,0,0,-8.08195386807267,-34.9127361000248,0,0,0,0,0,0
143,8014193415,2015,5,18,0,AFOGADOS,1,0,0,-8.079152983386349,-34.9111206000246,0,0,0,0,0,0
144,8014138315,2015,5,16,0,AFOGADOS,1,0,0,-8.079152983386349,-34.9111206000246,0,0,0,0,0,0
145,8010494015,2015,4,8,0,AFOGADOS,1,0,0,-8.0578342311321,-34.8828969000217,0,0,0,0,0,0
146,8009016015,2015,3,24,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
147,8009029515,2015,3,24,0,AFOGADOS,1,0,0,-8.07794896874905,-34.9128845000248,0,0,0,0,0,0
148,8008951815,2015,3,23,0,AFOGADOS,1,0,0,-8.0578342311321,-34.8828969000217,0,0,0,0,0,0
149,8008924015,2015,3,23,0,AFOGADOS,1,0,0,-8.0578342311321,-34.8828969000217,0,0,0,0,0,0
150,8006949615,2015,3,9,0,AFOGADOS,1,0,0,-8.0578342311321,-34.8828969000217,0,0,0,0,0,0
151,8003594215,2015,2,10,0,AFOGADOS,1,0,0,-8.078565299,-34.9,0,0,0,0,0,0
152,8000004015,2015,1,1,0,AFOGADOS,1,0,0,-8.077032598999999,-34.9,0,0,0,0,0,0
153,8000973215,2015,1,11,0,AFOGADOS,1,0,0,-8.077032598999999,-34.9,0,0,0,0,0,0
154,8018773714,2014,10,25,0,AFOGADOS,1,0,0,-8.077032598999999,-34.9,0,0,0,0,0,0
155,8019146614,2014,10,30,0,AFOGADOS,1,0,0,-8.06944,-34.9083752,0,0,0,0,0,0
156,8015189214,2014,9,8,0,AFOGADOS,1,0,0,-8.0773957,-34.9127292,0,0,0,0,0,0
157,8015765314,2014,9,12,0,AFOGADOS,1,0,0,-8.077032598999999,-34.9,0,0,0,0,0,0
158,8015034914,2014,9,8,0,AFOGADOS,1,0,0,-8.068406099,-34.9,0,0,0,0,0,0
159,8014918014,2014,9,8,0,AFOGADOS,1,0,0,-8.064201299,-34.9,0,0,0,0,0,0
160,8015187014,2014,9,8,0,AFOGADOS,1,0,0,-8.0773957,-34.9127292,0,0,0,0,0,0
161,8014505814,2014,9,2,0,AFOGADOS,1,0,0,-8.077032598999999,-34.9,0,0,0,0,0,0
162,8014288714,2014,8,30,0,AFOGADOS,1,0,0,-8.0804697,-34.9128216,0,0,0,0,0,0
163,8014034514,2014,8,27,0,AFOGADOS,1,0,0,-8.077032598999999,-34.9,0,0,0,0,0,0
164,8013516614,2014,8,19,0,AFOGADOS,1,0,0,-8.077032598999999,-34.9,0,0,0,0,0,0
165,8013412614,2014,8,17,0,AFOGADOS,1,0,0,-8.0841279,-34.912750700000004,0,0,0,0,0,0
166,8009042314,2014,6,14,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
167,8009050614,2014,6,16,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
168,8003058514,2014,3,2,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
169,8003059114,2014,3,4,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
170,8003670214,2014,3,13,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
171,8004530014,2014,3,25,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
172,8001381314,2014,2,4,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
173,8000020714,2014,1,3,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
174,8000193914,2014,1,8,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
175,8018470613,2013,12,14,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
176,8018564013,2013,12,18,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
177,8018314413,2013,12,9,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
178,8017880613,2013,11,27,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
179,8017794213,2013,11,22,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
180,8017426313,2013,11,8,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
181,8017831513,2013,11,25,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
182,8017836713,2013,11,25,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
183,8016575513,2013,10,8,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
184,8017136513,2013,10,29,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
185,8003571812,2012,6,14,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
186,8014657413,2013,9,2,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
187,8011129713,2013,8,3,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
188,8008041712,2012,4,25,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
189,8012986013,2013,8,16,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
190,8009649713,2013,7,18,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
191,8009147113,2013,7,9,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
192,8009797613,2013,7,19,0,AFOGADOS,0,0,0,0.0,0.0,0,0,0,0,0,0
193,8008106013,2013,6,20,0,AFOGADOS,0,0,0,0.0,0.0,0,0,0,0,0,0
194,8006991613,2013,6,3,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
195,8006916413,2013,6,1,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
196,8006918713,2013,6,1,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
197,8005579413,2013,5,13,0,AFOGADOS,0,0,0,0.0,0.0,0,0,0,0,0,0
198,8003688013,2013,4,4,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
199,8002469313,2013,3,6,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
200,8001795413,2013,2,21,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
201,8001104113,2013,2,4,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
202,8000422013,2013,1,11,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
203,8006959712,2012,11,22,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
204,8006948512,2012,9,20,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
205,8005819712,2012,8,14,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
206,8006051512,2012,8,15,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
207,8006002412,2012,8,15,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
208,8006103512,2012,8,16,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
209,8005410112,2012,7,20,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
210,8005703912,2012,7,31,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
211,8005260012,2012,7,13,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
212,8005371612,2012,7,19,0,AFOGADOS,1,0,0,0.0,0.0,0,0,0,0,0,0
213,8152734319,2019,12,28,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
214,8152730819,2019,12,28,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
215,8148567919,2019,12,13,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
216,8151661219,2019,12,25,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
217,8144969519,2019,12,5,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
218,8144888519,2019,12,5,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
219,8145998919,2019,12,8,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
220,8146000119,2019,12,8,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
221,8149550219,2019,12,17,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
222,8149033819,2019,12,16,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
223,8139241719,2019,11,22,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
224,8141156319,2019,11,27,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
225,8133175219,2019,11,8,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
226,8133934019,2019,11,11,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
227,8133913319,2019,11,11,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
228,8123243519,2019,10,15,0,AGUA FRIA,0,0,1,0.0,0.0,0,0,0,0,0,0
229,8123454619,2019,10,15,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
230,8123230019,2019,10,15,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
231,8125494519,2019,10,21,0,AGUA FRIA,0,0,1,0.0,0.0,0,0,0,0,0,0
232,8126542319,2019,10,23,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
233,8126967419,2019,10,23,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
234,8126938419,2019,10,23,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
235,8128110319,2019,10,26,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
236,8120688619,2019,10,8,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
237,8119374119,2019,10,4,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
238,8108787819,2019,9,6,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
239,8115725419,2019,9,25,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
240,8110313019,2019,9,11,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
241,8099055319,2019,8,12,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
242,8105853019,2019,8,30,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
243,8106406719,2019,8,31,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
244,8102592019,2019,8,21,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
245,8102872319,2019,8,22,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
246,8103783419,2019,8,26,0,AGUA FRIA,0,0,1,0.0,0.0,0,0,0,0,0,0
247,8098011219,2019,8,8,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
248,8095418419,2019,8,1,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
249,8101455019,2019,8,19,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
250,8096626019,2019,8,6,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
251,8099225619,2019,8,12,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
252,8096280619,2019,8,5,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
253,8096648319,2019,8,6,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
254,8097654719,2019,8,7,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
255,8105493319,2019,8,29,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
256,8093362119,2019,7,29,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
257,8092855419,2019,7,26,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
258,8091549719,2019,7,24,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
259,8091458119,2019,7,24,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
260,8091232319,2019,7,24,0,AGUA FRIA,0,0,0,0.0,0.0,0,0,0,0,0,0
