,situation,risk,latitude,longitude,victims,deadly_victims,length,num_points,in_place,Rain,sliding
2854,0,0,0.0,0.0,0,0,0,0,0,11.6,0
2855,0,0,0.0,0.0,0,0,0,0,0,0.0,0
2856,0,0,0.0,0.0,0,0,0,0,0,93.6,0
2857,0,0,0.0,0.0,0,0,0,0,0,68.43,0
2858,0,0,0.0,0.0,0,0,0,0,0,68.43,1
2859,0,0,0.0,0.0,0,0,0,0,0,68.43,0
2860,0,0,0.0,0.0,0,0,0,0,0,93.6,0
2861,0,0,0.0,0.0,0,0,0,0,0,4.3,0
2862,0,0,0.0,0.0,0,0,0,0,0,48.67,0
2863,0,0,0.0,0.0,0,0,0,0,0,48.67,1
2864,0,0,0.0,0.0,0,0,0,0,0,48.67,1
2865,0,0,0.0,0.0,0,0,0,0,0,0.0,0
2866,0,0,0.0,0.0,0,0,0,0,0,4.83,0
2867,0,0,0.0,0.0,0,0,0,0,0,8.43,0
2868,0,0,0.0,0.0,0,0,0,0,0,8.43,0
2869,0,0,0.0,0.0,0,0,0,0,0,10.57,0
2870,0,0,0.0,0.0,0,0,0,0,0,5.03,0
2871,0,0,0.0,0.0,0,0,0,0,0,10.57,0
2872,0,0,0.0,0.0,0,0,0,0,0,26.6,0
2873,0,0,0.0,0.0,0,0,0,0,0,15.6,0
2874,0,0,0.0,0.0,0,0,0,0,0,0.0,0
2875,0,0,0.0,0.0,0,0,0,0,0,10.17,0
2876,0,0,0.0,0.0,0,0,0,0,0,45.0,1
2877,0,0,0.0,0.0,0,0,0,0,0,45.0,0
2878,0,0,0.0,0.0,0,0,0,0,0,45.0,0
2879,0,0,0.0,0.0,0,0,0,0,0,5.17,0
2880,0,0,0.0,0.0,0,0,0,0,0,0.0,0
2881,0,0,0.0,0.0,0,0,0,0,0,5.17,0
2882,0,0,0.0,0.0,0,0,0,0,0,3.17,0
2883,0,0,0.0,0.0,0,0,0,0,0,4.53,0
2884,0,0,0.0,0.0,0,0,0,0,0,0.8,0
2885,0,0,0.0,0.0,0,0,0,0,0,6.23,0
2886,0,0,0.0,0.0,0,0,0,0,0,22.83,0
2887,0,0,0.0,0.0,0,0,0,0,0,2.63,0
2888,0,0,0.0,0.0,0,0,0,0,0,2.53,0
2889,0,0,0.0,0.0,0,0,0,0,0,0.07,0
2890,0,0,0.0,0.0,0,0,0,0,0,0.0,0
2891,0,0,0.0,0.0,0,0,0,0,0,2.67,0
2892,0,0,0.0,0.0,0,0,0,0,0,1.03,0
2893,0,0,0.0,0.0,0,0,0,0,0,24.8,1
2894,0,0,0.0,0.0,0,0,0,0,0,41.27,1
2895,0,0,0.0,0.0,0,0,0,0,0,1.73,0
2896,0,0,0.0,0.0,0,0,0,0,0,41.27,0
2897,0,0,0.0,0.0,0,0,0,0,0,0.57,0
2898,0,0,0.0,0.0,0,0,0,0,0,3.27,1
2899,0,0,0.0,0.0,0,0,0,0,0,37.23,1
2900,0,0,0.0,0.0,0,0,0,0,0,3.27,0
2901,0,0,0.0,0.0,0,0,0,0,0,3.4,0
2902,0,0,0.0,0.0,0,0,0,0,0,0.0,0
2903,0,0,0.0,0.0,0,0,0,0,0,0.0,0
2904,0,0,0.0,0.0,0,0,0,0,0,24.8,0
2905,0,0,0.0,0.0,0,0,0,0,0,24.8,0
2906,0,0,0.0,0.0,0,0,0,0,0,24.8,0
2907,0,0,0.0,0.0,0,0,0,0,0,5.97,0
2908,0,0,0.0,0.0,0,0,0,0,0,1.6,0
2909,0,0,0.0,0.0,0,0,0,0,0,1.6,0
2910,0,0,0.0,0.0,0,0,0,0,0,16.03,0
2911,0,0,0.0,0.0,0,0,0,0,0,4.0,0
2912,0,0,-8.0229479,-34.91146249999996,0,0,0,0,0,1.2,0
2913,0,0,-8.024060799999999,-34.91189959999997,0,0,0,0,0,4.5,0
2914,0,0,-8.019798999999999,-34.91041799999999,0,0,0,0,0,0.0,0
2915,0,0,0.0,0.0,0,0,0,0,0,9.77,0
2916,0,0,0.0,0.0,0,0,0,0,0,1.77,0
2917,0,0,-8.019836,-34.90877439999996,0,0,0,0,0,0.0,1
2918,0,0,-8.069343799999999,-34.920880700000005,0,0,0,0,0,10.3,0
2919,0,0,-8.0239668,-34.903694900000005,0,0,0,0,0,0.0,0
2920,0,0,0.0,0.0,0,0,0,0,0,1.07,0
2921,0,0,-8.019849599999999,-34.91035769999996,0,0,0,0,0,0.6,0
2922,0,0,-8.021194,-34.911046,0,0,0,0,0,1.1,1
2923,0,0,-8.021194,-34.911046,0,0,0,0,0,8.7,1
2924,0,0,0.0,0.0,0,0,0,0,0,2.77,0
2925,0,0,-8.021319499999999,-34.907445,0,0,0,0,0,25.2,0
2926,0,0,-8.018095599999999,-34.907859900000005,0,0,0,0,0,0.9,0
2927,0,0,-8.0199122,-34.908791699999995,0,0,0,0,0,25.9,0
2928,0,0,-8.023773599999998,-34.90468129999999,0,0,0,0,0,5.9,0
2929,0,0,-8.0199648,-34.90927310000001,0,0,0,0,0,19.8,1
2930,0,0,-8.0965746,-34.97029659999998,0,0,0,0,0,2.6,0
2931,0,0,-8.0203741,-34.9080864,0,0,0,0,0,45.7,0
2932,0,0,-8.0245715,-34.90362759999999,0,0,0,0,0,25.0,1
2933,0,0,-8.024960799999997,-34.90719769999998,0,0,0,0,0,6.3,1
2934,0,0,0.0,0.0,0,0,0,0,0,7.17,0
2935,0,0,-8.0233394,-34.90592839999999,0,0,0,0,0,6.8,0
2936,0,0,-8.013527700000001,-34.91029470000001,0,0,0,0,0,6.9,1
2937,0,0,-8.0166717,-34.9099248,0,0,0,0,0,0.7,0
2938,0,0,-8.020004700000001,-34.909293100000006,0,0,0,0,0,2.3,0
2939,0,0,-8.017124299999999,-34.91023469999999,0,0,0,0,0,0.7,0
2940,0,0,-8.024994999999999,-34.90811259999998,0,0,0,0,0,0.7,1
2941,0,0,-8.0242056,-34.9030922,0,0,0,0,0,70.5,0
2942,0,0,-8.024060799999999,-34.91189959999997,0,0,0,0,0,0.0,0
2943,0,0,-8.0198106,-34.910334799999994,0,0,0,0,0,12.7,0
2944,0,0,-8.0968672,-34.970528,0,0,0,0,0,2.2,0
2945,0,0,-8.0165413,-34.9100828,0,0,0,0,0,55.6,0
2946,0,0,-8.0165918,-34.91003180000001,0,0,0,0,0,11.4,0
2947,0,0,-8.0181942,-34.90795030000004,0,0,0,0,0,8.7,0
2948,0,0,-8.0153451,-34.910293000000024,0,0,0,0,0,0.0,0
2949,0,0,-8.0213448,-34.90670620000003,0,0,0,0,0,23.5,0
2950,0,0,-8.0169158,-34.914055099999985,0,0,0,0,0,23.5,1
2951,0,0,-8.0200073,-34.90929040000003,0,0,0,0,0,0.0,0
2952,0,0,-8.0227343,-34.910700899999995,0,0,0,0,0,0.0,0
2953,0,0,-8.007883699999999,-34.90298519999999,0,0,0,0,0,0.0,0
2954,0,0,-8.0235025,-34.90655479999998,0,0,0,0,0,0.0,0
2955,0,0,-8.0578381,-34.88289689999999,0,0,0,0,0,0.0,0
2956,0,0,-8.023299999999999,-34.90685769999999,0,0,0,0,0,0.0,0
2957,0,0,-8.0220662,-34.9047703,0,0,0,0,0,0.0,0
2958,0,0,-8.0245838,-34.903610500000006,0,0,0,0,0,0.0,0
2959,0,0,-8.0578381,-34.88289689999999,0,0,0,0,0,0.0,0
2960,0,0,-8.082381100000001,-34.924419100000016,0,0,0,0,0,0.4,0
2961,0,0,-8.0170733,-34.910210500000005,0,0,0,0,0,0.8,0
2962,0,0,-8.0169104,-34.910220100000004,0,0,0,0,0,4.0,0
2963,0,0,-8.0169104,-34.910220100000004,0,0,0,0,0,2.0,0
2964,0,0,-8.0578381,-34.88289689999999,0,0,0,0,0,112.4,0
2965,0,0,-8.0208928,-34.906973799999996,0,0,0,0,0,7.7,0
2966,0,0,-8.019827000000001,-34.909224900000034,0,0,0,0,0,7.7,0
2967,0,0,-8.0199451,-34.908800199999966,0,0,0,0,0,37.3,0
2968,0,0,-8.016663900000001,-34.910169199999984,0,0,0,0,0,112.4,1
2969,0,0,-7.979695599999999,-34.91480100000001,0,0,0,0,0,112.4,0
2970,0,0,0.0,0.0,0,0,0,0,0,0.0,0
2971,0,0,-8.020002400000001,-34.9088347,0,0,0,0,0,0.0,0
2972,0,0,-8.0578381,-34.88289689999999,0,0,0,0,0,0.0,0
2973,0,0,-8.0215189,-34.91076179999999,0,0,0,0,0,115.2,0
2974,0,0,-8.0226423,-34.911233900000006,0,0,0,0,0,0.0,0
2975,0,0,-8.020918400000001,-34.910034,0,0,0,0,0,1.7,0
2976,0,0,-8.0228643,-34.903562599999994,0,0,0,0,0,1.7,0
2977,0,0,-8.022433099999999,-34.908871799999986,0,0,0,0,0,0.0,0
2978,0,0,-8.022433099999999,-34.908871799999986,0,0,0,0,0,0.0,0
2979,0,0,-8.022433099999999,-34.908871799999986,0,0,0,0,0,0.0,0
2980,0,0,-8.022433099999999,-34.908871799999986,0,0,0,0,0,0.0,0
2981,0,0,-8.022433099999999,-34.908871799999986,0,0,0,0,0,0.0,0
2982,0,0,-8.022433099999999,-34.908871799999986,0,0,0,0,0,0.0,0
2983,0,0,-8.022433099999999,-34.908871799999986,0,0,0,0,0,0.0,0
2984,0,0,-8.022433099999999,-34.908871799999986,0,0,0,0,0,0.0,1
2985,0,0,-8.022433099999999,-34.908871799999986,0,0,0,0,0,0.0,0
2986,0,0,-8.022433099999999,-34.908871799999986,0,0,0,0,0,0.0,0
2987,0,0,-8.022433099999999,-34.908871799999986,0,0,0,0,0,0.0,1
2988,0,0,-8.027566199999999,-34.89116390000004,0,0,0,0,0,0.0,0
2989,0,0,-8.0213001,-34.91106100000002,0,0,0,0,0,0.0,0
2990,0,0,-8.022513499999999,-34.90484879999997,0,0,0,0,0,0.0,0
2991,0,0,-8.0220662,-34.9047703,0,0,0,0,0,0.0,0
2992,0,0,-8.0578381,-34.88289689999999,0,0,0,0,0,0.0,0
2993,0,0,-8.0253212,-34.907158200000026,0,0,0,0,0,0.0,0
2994,0,0,-8.016910300000001,-34.91021979999999,0,0,0,0,0,11.0,0
2995,0,0,-8.0244538,-34.90286430000003,0,0,0,0,0,0.0,1
2996,0,0,-8.0237485,-34.90758679999999,0,0,0,0,0,68.9,1
2997,0,0,-8.0233065,-34.91166190000001,0,0,0,0,0,6.1,1
2998,0,0,-8.0213448,-34.90670620000003,0,0,0,0,0,6.1,1
2999,0,0,-8.0223853,-34.90455880000002,0,0,0,0,0,67.0,1
3000,0,0,-8.0223853,-34.90455880000002,0,0,0,0,0,67.0,1
3001,0,0,-8.0578381,-34.88289689999999,0,0,0,0,0,67.0,0
3002,0,0,-8.0578381,-34.88289689999999,0,0,0,0,0,20.0,0
3003,0,0,-8.025174400000001,-34.906343900000024,0,0,0,0,0,5.3,0
3004,0,0,-8.0231817,-34.91032050000001,0,0,0,0,0,0.0,0
3005,0,0,-8.0231817,-34.91032050000001,0,0,0,0,0,0.0,0
3006,0,0,-8.023904,-34.90900020000004,0,0,0,0,0,0.0,1
3007,0,0,-8.0239242,-34.90497979999998,0,0,0,0,0,5.0,1
3008,0,0,-8.023932499999999,-34.903331200000025,0,0,0,0,0,5.2,1
3009,0,0,-8.118420500000001,-34.952947300000005,0,0,0,0,0,139.3,1
3010,0,0,-8.020008800000001,-34.91134009999996,0,0,0,0,0,5.2,1
3011,0,0,-8.0216765,-34.91093799999999,0,0,0,0,0,5.2,0
3012,0,0,-8.0478621,-34.93956579999997,0,0,0,0,0,139.3,1
3013,0,0,-8.02167241298267,-34.9109380000245,0,0,0,0,0,4.6,0
3014,0,0,-8.019855032144031,-34.9087988000243,0,0,0,0,0,4.6,0
3015,0,0,-8.02134074924318,-34.9067062000241,0,0,0,0,0,36.0,1
3016,0,0,-8.01994103209033,-34.9088002000243,0,0,0,0,0,3.8,0
3017,0,0,0.0,0.0,0,0,0,0,0,11.0,1
3018,0,0,-8.02462452766112,-34.9090527000243,0,0,0,0,0,33.3,0
3019,0,0,-8.0205679183032,-34.9103790000245,0,0,0,0,0,33.3,1
3020,0,0,-8.02087902086669,-34.9100614000245,0,0,0,0,0,0.6,0
3021,0,0,-8.0578342311321,-34.8828969000217,0,0,0,0,0,24.8,1
3022,1,0,-8.03611094334245,-34.8947065000229,0,0,0,0,0,4.0,1
3023,0,0,0.0,0.0,0,0,0,0,0,25.65,1
3024,0,0,-8.0578342311321,-34.8828969000217,0,0,0,0,0,0.0,0
3025,0,0,-8.02392016265857,-34.9049798000239,0,0,0,0,0,0.0,1
3026,0,0,-8.02007692977825,-34.9090635000243,0,0,0,0,0,0.0,1
3027,0,0,-8.019952627909191,-34.9092896000243,0,0,0,0,0,30.0,0
3028,0,0,-8.0578342311321,-34.8828969000217,0,0,0,0,0,3.5,0
3029,0,0,-8.0152260027533,-34.9124998000247,0,0,0,0,0,48.0,1
3030,0,0,-8.02374444058699,-34.9075868000242,0,0,0,0,0,11.0,0
3031,0,0,-8.02134074924318,-34.9067062000241,0,0,0,0,0,0.0,1
3032,0,0,-8.02485335739909,-34.905546600023996,0,0,0,0,0,0.0,1
3033,0,0,-8.021037,-34.908556,0,0,0,0,0,0.0,0
3034,0,0,-8.0218501112849,-34.9111262000246,0,0,0,0,0,10.6,0
3035,0,0,-8.0230782,-34.9079298,0,0,0,0,0,0.0,0
3036,0,0,-8.02375586507126,-34.9047046000239,0,0,0,0,0,13.0,0
3037,0,0,-8.00262449850734,-34.9137151000248,0,0,0,0,0,0.8,0
3038,0,0,-8.0230782,-34.9079298,0,0,0,0,0,0.0,0
3039,0,0,-8.0230782,-34.9079298,0,0,0,0,0,0.0,0
3040,0,0,-8.0231978,-34.905851,0,0,0,0,0,2.8,0
3041,0,0,-8.023039799,-34.9,0,0,0,0,0,0.8,0
3042,0,0,-8.0230782,-34.9079298,0,0,0,0,0,19.6,1
3043,0,0,-8.0230782,-34.9079298,0,0,0,0,0,18.6,1
3044,0,0,-8.0230782,-34.9079298,0,0,0,0,0,0.0,0
3045,0,0,-8.0219503,-34.904056700000005,0,0,0,0,0,5.7,0
3046,0,0,-8.0230782,-34.9079298,0,0,0,0,0,0.0,0
3047,0,0,-8.0225805,-34.9089765,0,0,0,0,0,8.0,0
3048,0,0,-8.0230782,-34.9079298,0,0,0,0,0,19.7,0
3049,0,0,-8.0230782,-34.9079298,0,0,0,0,0,0.0,0
3050,0,0,-8.023551899,-34.9,0,0,0,0,0,8.0,0
3051,0,0,-8.0230782,-34.9079298,0,0,0,0,0,3.6,0
3052,0,0,-8.0230782,-34.9079298,0,0,0,0,0,19.7,0
3053,0,0,-8.0230782,-34.9079298,0,0,0,0,0,19.7,0
3054,0,0,-8.024480798999999,-34.9,0,0,0,0,0,14.8,1
3055,0,0,-8.0230782,-34.9079298,0,0,0,0,0,1.6,0
3056,0,0,-8.0165918,-34.9100318,0,0,0,0,0,0.0,0
3057,0,0,-8.0199567,-34.9092896,0,0,0,0,0,9.6,0
3058,0,0,-8.0230782,-34.9079298,0,0,0,0,0,6.8,0
3059,0,0,0.0,0.0,0,0,0,0,0,7.0,0
3060,0,0,-8.0230782,-34.9079298,0,0,0,0,0,2.6,0
3061,0,0,-8.0221958,-34.906541299999994,0,0,0,0,0,0.0,0
3062,0,0,-8.0230782,-34.9079298,0,0,0,0,0,0.0,0
3063,0,0,-8.023039799,-34.9,0,0,0,0,0,8.7,0
3064,0,0,-8.0203045,-34.9082259,0,0,0,0,0,3.6,0
3065,0,0,-8.0244955,-34.902935299999996,0,0,0,0,0,0.0,0
3066,0,0,-8.0235115,-34.901959399999996,0,0,0,0,0,0.0,0
3067,0,0,-8.0230782,-34.9079298,0,0,0,0,0,0.0,0
3068,0,0,-8.0230782,-34.9079298,0,0,0,0,0,53.8,0
3069,0,0,-8.0230782,-34.9079298,0,0,0,0,0,0.0,0
3070,0,0,-8.0239481,-34.9024001,0,0,0,0,0,0.0,0
3071,0,0,-8.0230782,-34.9079298,0,0,0,0,0,0.0,0
3072,0,0,-8.0226314,-34.9094893,0,0,0,0,0,0.0,0
3073,0,0,-8.0230782,-34.9079298,0,0,120,1,1,0.0,0
3074,0,0,-8.020004699,-34.9,0,0,640,1,1,4.6,0
3075,0,0,-8.0230782,-34.9079298,0,0,0,0,0,14.0,0
3076,0,3,-8.019936,-34.908817,0,0,120,1,1,14.4,0
3077,1,1,-8.023429799,-34.9,0,0,0,0,0,0.0,1
3078,1,4,-8.020886899,-34.9,0,0,0,0,0,0.0,1
3079,0,0,-8.022757,-34.9038591,0,0,0,0,0,6.2,0
3080,0,0,-8.0213448,-34.9067062,0,0,0,0,0,0.0,0
3081,0,0,-8.023039799,-34.9,0,0,0,0,0,46.0,0
3082,0,4,-8.0230782,-34.9079298,0,0,0,0,0,4.8,0
3083,1,2,-8.022916198999999,-34.9,0,0,0,0,0,0.0,1
3084,0,3,-8.0230782,-34.9079298,0,0,0,0,0,0.0,0
3085,0,0,-8.0214341,-34.909057000000004,0,0,0,0,0,0.0,0
3086,0,0,0.0,0.0,0,0,0,0,0,0.0,0
3087,0,0,0.0,0.0,0,0,0,0,0,0.0,0
3088,0,0,0.0,0.0,0,0,0,0,0,134.15,0
3089,0,0,0.0,0.0,0,0,0,0,0,93.6,1
3090,0,0,0.0,0.0,0,0,0,0,0,28.8,0
3091,0,0,0.0,0.0,0,0,0,0,0,4.6,0
3092,0,0,0.0,0.0,0,0,0,0,0,0.0,0
3093,0,0,0.0,0.0,0,0,0,0,0,8.3,0
3094,0,0,0.0,0.0,0,0,0,0,0,0.53,0
3095,0,0,0.0,0.0,0,0,0,0,0,0.03,1
3096,0,0,0.0,0.0,0,0,0,0,0,37.43,0
3097,0,0,0.0,0.0,0,0,0,0,0,0.0,0
3098,0,0,0.0,0.0,0,0,0,0,0,0.13,0
3099,0,0,0.0,0.0,0,0,0,0,0,0.0,0
3100,0,0,-8.0282669,-34.922649200000016,0,0,0,0,0,7.9,0
3101,0,0,-8.050799999999999,-34.87973490000002,0,0,0,0,0,7.0,0
3102,0,0,-8.0280284,-34.92154629999999,0,0,0,0,0,0.0,0
3103,0,0,-8.0281519,-34.921494499999994,0,0,0,0,0,0.0,0
3104,0,0,-8.024594,-34.92270459999997,0,0,0,0,0,0.0,0
3105,0,0,-8.0881659,-34.88611660000004,1,0,0,0,0,8.5,0
3106,0,0,-8.026707700000001,-34.92282590000002,0,0,0,0,0,0.0,0
3107,0,0,-8.025369699999999,-34.926336299999996,0,0,0,0,0,0.0,1
3108,0,0,0.0,0.0,0,0,0,0,0,21.3,0
3109,0,0,-8.0277753,-34.922506099999964,0,0,0,0,0,33.4,1
3110,0,0,-8.026707700000001,-34.92282590000002,0,0,0,0,0,55.6,0
3111,0,0,-8.027978899999999,-34.92034849999999,0,0,0,0,0,0.0,1
3112,0,0,-8.0282669,-34.922649200000016,0,0,0,0,0,23.5,0
3113,0,0,-8.0481949,-34.88338709999999,0,0,0,0,0,0.0,0
3114,0,0,-8.0271241,-34.92441059999999,0,0,0,0,0,1.6,0
3115,0,0,-8.0578381,-34.88289689999999,0,0,0,0,0,0.6,1
3116,0,0,0.0,0.0,0,0,0,0,0,45.7,0
3117,0,0,-8.0278207,-34.922317099999994,0,0,0,0,0,6.1,1
3118,0,0,-8.0277736,-34.922527100000025,0,0,0,0,0,6.1,0
3119,0,0,-8.024982300000001,-34.9256628,0,0,0,0,0,0.0,0
3120,0,0,-8.0268398,-34.91993600000001,1,0,0,0,0,3.4,0
3121,0,0,-8.027991400000001,-34.9203321,0,0,0,0,0,4.2,0
3122,0,0,-8.0261430775281,-34.926313900026194,0,0,0,0,0,24.8,0
3123,0,0,-8.0578342311321,-34.8828969000217,0,0,0,0,0,0.0,0
3124,0,0,-8.025027827437661,-34.920662900025604,0,0,0,0,0,75.7,0
3125,0,0,-8.025027827437661,-34.920662900025604,0,0,0,0,0,35.0,0
3126,0,0,-8.0578381,-34.8828969,0,0,0,0,0,43.0,0
3127,0,0,-8.023587923790691,-34.9211647000256,0,0,0,0,0,5.9,0
3128,0,0,-8.0578381,-34.8828969,0,0,0,0,0,3.5,0
3129,1,2,-8.0578381,-34.8828969,0,0,0,0,0,3.9,1
3130,0,0,-8.0578381,-34.8828969,0,0,800,1,1,19.8,0
3131,1,3,-8.0578381,-34.8828969,0,0,0,0,0,0.0,1
3132,0,0,0.0,0.0,0,0,0,0,0,0.0,0
3133,0,0,0.0,0.0,0,0,0,0,0,11.77,0
3134,0,0,0.0,0.0,0,0,0,0,0,0.0,0
3135,0,0,0.0,0.0,0,0,0,0,0,0.0,0
3136,0,0,0.0,0.0,0,0,0,0,0,2.75,0
3137,0,0,0.0,0.0,0,0,0,0,0,19.73,0
3138,0,0,0.0,0.0,0,0,0,0,0,0.0,0
3139,0,0,0.0,0.0,0,0,0,0,0,0.07,0
3140,0,0,0.0,0.0,0,0,0,0,0,0.07,0
3141,0,0,0.0,0.0,0,0,0,0,0,0.33,1
3142,0,0,0.0,0.0,0,0,0,0,0,0.33,0
3143,0,0,0.0,0.0,0,0,0,0,0,23.87,0
3144,0,0,0.0,0.0,0,0,0,0,0,3.87,0
3145,0,0,0.0,0.0,0,0,0,0,0,3.87,0
3146,0,0,0.0,0.0,0,0,0,0,0,13.67,0
3147,0,0,0.0,0.0,0,0,0,0,0,0.13,0
3148,0,0,0.0,0.0,0,0,0,0,0,1.53,0
3149,0,0,0.0,0.0,0,0,0,0,0,0.0,0
3150,0,0,0.0,0.0,0,0,0,0,0,0.27,0
3151,0,0,0.0,0.0,0,0,0,0,0,0.0,0
3152,0,0,0.0,0.0,0,0,0,0,0,0.0,0
3153,0,0,0.0,0.0,0,0,0,0,0,40.23,1
3154,0,0,0.0,0.0,0,0,0,0,0,1.73,0
3155,0,0,0.0,0.0,0,0,0,0,0,5.87,0
3156,0,0,0.0,0.0,0,0,0,0,0,5.87,0
3157,0,0,0.0,0.0,0,0,0,0,0,1.43,0
3158,0,0,0.0,0.0,0,0,0,0,0,20.97,0
3159,0,0,0.0,0.0,0,0,0,0,0,0.33,0
3160,0,0,0.0,0.0,0,0,0,0,0,3.8,0
3161,0,0,0.0,0.0,0,0,0,0,0,24.47,1
3162,0,0,0.0,0.0,0,0,0,0,0,6.23,0
3163,0,0,0.0,0.0,0,0,0,0,0,134.15,0
3164,0,0,0.0,0.0,0,0,0,0,0,134.15,1
3165,0,0,0.0,0.0,0,0,0,0,0,134.15,0
3166,0,0,0.0,0.0,0,0,0,0,0,24.47,0
3167,0,0,0.0,0.0,0,0,0,0,0,134.15,1
3168,0,0,0.0,0.0,0,0,0,0,0,24.47,0
3169,0,0,0.0,0.0,0,0,0,0,0,14.13,0
3170,0,0,0.0,0.0,0,0,0,0,0,14.13,0
3171,0,0,0.0,0.0,0,0,0,0,0,11.83,0
3172,0,0,0.0,0.0,0,0,0,0,0,10.1,0
3173,0,0,0.0,0.0,0,0,0,0,0,2.87,0
3174,0,0,0.0,0.0,0,0,0,0,0,61.3,0
3175,0,0,0.0,0.0,0,0,0,0,0,3.67,0
3176,0,0,0.0,0.0,0,0,0,0,0,4.73,0
3177,0,0,0.0,0.0,0,0,0,0,0,4.73,0
3178,0,0,0.0,0.0,0,0,0,0,0,48.67,0
3179,0,0,0.0,0.0,0,0,0,0,0,152.17,0
3180,0,0,0.0,0.0,0,0,0,0,0,152.17,0
3181,0,0,0.0,0.0,0,0,0,0,0,152.17,0
3182,0,0,0.0,0.0,0,0,0,0,0,48.67,1
3183,0,0,0.0,0.0,0,0,0,0,0,0.33,0
3184,0,0,0.0,0.0,0,0,0,0,0,11.6,1
3185,0,0,0.0,0.0,0,0,0,0,0,1.23,0
3186,0,0,0.0,0.0,0,0,0,0,0,93.6,0
3187,0,0,0.0,0.0,0,0,0,0,0,68.43,0
3188,0,0,0.0,0.0,0,0,0,0,0,93.6,0
3189,0,0,0.0,0.0,0,0,0,0,0,68.43,0
3190,0,0,0.0,0.0,0,0,0,0,0,93.6,0
3191,0,0,0.0,0.0,0,0,0,0,0,93.6,0
3192,0,0,0.0,0.0,0,0,0,0,0,6.83,0
3193,0,0,0.0,0.0,0,0,0,0,0,2.17,0
3194,0,0,0.0,0.0,0,0,0,0,0,2.17,0
3195,0,0,0.0,0.0,0,0,0,0,0,0.47,0
3196,0,0,0.0,0.0,0,0,0,0,0,0.7,0
3197,0,0,0.0,0.0,0,0,0,0,0,0.0,0
3198,0,0,0.0,0.0,0,0,0,0,0,0.0,0
3199,0,0,0.0,0.0,0,0,0,0,0,28.8,1
3200,0,0,0.0,0.0,0,0,0,0,0,33.67,0
3201,0,0,0.0,0.0,0,0,0,0,0,33.67,0
3202,0,0,0.0,0.0,0,0,0,0,0,4.83,0
3203,0,0,0.0,0.0,0,0,0,0,0,5.3,0
3204,0,0,0.0,0.0,0,0,0,0,0,28.8,0
3205,0,0,0.0,0.0,0,0,0,0,0,5.6,0
3206,0,0,0.0,0.0,0,0,0,0,0,26.6,0
3207,0,0,0.0,0.0,0,0,0,0,0,44.43,0
3208,0,0,0.0,0.0,0,0,0,0,0,0.0,0
3209,0,0,0.0,0.0,0,0,0,0,0,4.6,0
3210,0,0,0.0,0.0,0,0,0,0,0,4.6,0
3211,0,0,0.0,0.0,0,0,0,0,0,17.3,1
3212,0,0,0.0,0.0,0,0,0,0,0,17.3,0
3213,0,0,0.0,0.0,0,0,0,0,0,15.6,0
3214,0,0,0.0,0.0,0,0,0,0,0,0.0,0
3215,1,0,0.0,0.0,0,0,0,0,0,5.7,1
3216,0,0,0.0,0.0,0,0,0,0,0,10.5,0
3217,0,0,0.0,0.0,0,0,0,0,0,17.13,0
3218,0,0,0.0,0.0,0,0,0,0,0,15.6,0
3219,0,0,0.0,0.0,0,0,0,0,0,26.6,0
3220,0,0,0.0,0.0,0,0,0,0,0,0.0,0
3221,0,0,0.0,0.0,0,0,0,0,0,0.0,0
3222,0,0,0.0,0.0,0,0,0,0,0,9.97,0
3223,0,0,0.0,0.0,0,0,0,0,0,9.97,0
3224,0,0,0.0,0.0,0,0,0,0,0,10.17,0
3225,0,0,0.0,0.0,0,0,0,0,0,29.77,0
3226,0,0,0.0,0.0,0,0,0,0,0,29.77,0
3227,0,0,0.0,0.0,0,0,0,0,0,29.77,1
3228,0,0,0.0,0.0,0,0,0,0,0,29.77,1
3229,0,0,0.0,0.0,0,0,0,0,0,0.5,0
3230,0,0,0.0,0.0,0,0,0,0,0,6.83,1
3231,0,0,0.0,0.0,0,0,0,0,0,3.17,0
3232,0,0,0.0,0.0,0,0,0,0,0,45.0,0
3233,0,0,0.0,0.0,0,0,0,0,0,3.43,0
3234,0,0,0.0,0.0,0,0,0,0,0,0.0,0
3235,0,0,0.0,0.0,0,0,0,0,0,0.07,0
3236,0,0,0.0,0.0,0,0,0,0,0,3.43,0
3237,0,0,0.0,0.0,0,0,0,0,0,45.0,0
3238,0,0,0.0,0.0,0,0,0,0,0,0.07,0
3239,0,0,0.0,0.0,0,0,0,0,0,0.07,0
3240,0,0,0.0,0.0,0,0,0,0,0,0.0,0
3241,0,0,0.0,0.0,0,0,0,0,0,45.0,0
3242,0,0,0.0,0.0,0,0,0,0,0,45.0,0
3243,0,0,0.0,0.0,0,0,0,0,0,3.43,0
3244,0,0,0.0,0.0,0,0,0,0,0,3.43,0
3245,0,0,0.0,0.0,0,0,0,0,0,45.0,0
3246,0,0,0.0,0.0,0,0,0,0,0,5.17,0
3247,0,0,0.0,0.0,0,0,0,0,0,7.27,0
3248,0,0,0.0,0.0,0,0,0,0,0,5.17,0
3249,0,0,0.0,0.0,0,0,0,0,0,37.43,0
3250,0,0,0.0,0.0,0,0,0,0,0,5.17,0
3251,0,0,0.0,0.0,0,0,0,0,0,5.17,0
3252,0,0,0.0,0.0,0,0,0,0,0,5.17,0
3253,0,0,0.0,0.0,0,0,0,0,0,0.07,0
