,risk,ID
309,4,8005842912
310,3,8006193412
311,1,8006296812
312,3,8005375112
313,2,8005692712
314,0,8005310712
315,3,8005990812
316,0,8005308212
317,4,8005793812
318,4,8005297012
319,2,8005815112
320,0,8005475612
321,3,8005736412
322,3,8005573812
323,2,8005555012
324,3,8005653112
325,3,8005448912
326,3,8005541912
327,3,8005194712
328,0,8005740112
329,3,8005445012
330,2,8005562612
331,3,8005890312
332,2,8005992012
333,0,8005217712
334,4,8005495712
335,2,8005215412
336,4,8005264512
337,3,8005491112
338,3,8005218312
339,0,8005282312
340,3,8005376812
341,0,8005414712
342,3,8005258512
343,3,8005242112
344,3,8005280012
345,2,8005302412
346,3,8005419912
347,4,8005314212
348,3,8005579612
349,3,8005216012
350,3,8005398112
351,3,8005360412
352,3,8005315912
353,4,8005285212
354,4,8005494012
355,0,8005196012
356,3,8005306012
357,3,8005374512
358,2,8005198212
359,3,8005212512
360,0,8005265112
361,2,8005211912
362,3,8005283012
363,3,8005253312
364,3,8005359612
365,3,8005378012
366,3,8005412412
367,2,8005228912
368,3,8018094413
369,3,8018123413
370,3,8012757113
371,2,8012901513
372,3,8017906513
373,2,8018907513
374,3,8018193213
375,3,8017661213
376,0,8018804113
377,3,8016567213
378,3,8018491313
379,0,8010364213
380,2,8018058813
381,4,8017899913
382,0,8018368713
383,3,8017369013
384,3,8018321013
385,3,8012754213
386,3,8001826713
387,0,8010439213
388,3,8018108513
389,3,8017764613
390,3,8016946313
391,3,8017944413
392,3,8018435613
393,3,8018235713
394,3,8017919013
395,3,8018015713
396,3,8012056313
397,3,8018551613
398,0,8012758813
399,3,8018573013
400,4,8017716113
401,1,8015379813
402,3,8018393113
403,0,8018413213
404,3,8017143113
405,2,8018725413
406,3,8018202113
407,2,8016055113
408,0,8017781813
409,3,8018437913
410,0,8016519813
411,3,8017977013
412,3,8012760213
413,0,8017289613
414,1,8017365413
415,3,8018363513
416,0,8010436313
417,3,8017911913
418,0,8017620413
419,3,8017595013
420,3,8017896013
421,0,8018856113
422,3,8018986213
423,0,8018776813
424,3,8012802713
425,3,8017778713
426,3,8002269413
427,3,8018852613
428,3,8014324513
429,2,8018710713
430,3,8017822613
431,1,8018749013
432,3,8018351713
433,0,8018794613
434,0,8017319213
435,3,8017087413
436,3,8017904213
437,3,8018719413
438,3,8002037613
439,3,8017675313
440,2,8018286013
441,3,8018267613
442,3,8007231513
443,3,8018195513
444,0,8012755913
445,4,8018000013
446,2,8018269913
447,3,8017937813
448,3,8012763113
449,3,8018264713
450,2,8018071413
451,0,8017929513
452,3,8018845013
453,0,8018073713
454,0,8017196813
455,3,8018391913
456,3,8018736613
457,0,8017656913
458,2,8017850013
459,2,8018106213
460,3,8018109113
461,3,8017759213
462,3,8017334113
463,3,8017895313
464,3,8015049813
465,2,8017879813
466,0,8003037013
467,3,8017933213
468,2,8018861513
469,1,8002325113
470,3,8012753613
471,3,8018598213
472,0,8018607113
473,3,8017917713
474,0,8010347013
475,3,8012756513
476,3,8012762513
477,3,8017897613
478,3,8018535013
479,3,8012759413
480,3,8018306113
481,3,8018933613
482,3,8017900713
483,3,8017636813
484,0,8014047113
485,3,8018463013
486,2,8017533413
487,3,8013437013
488,3,8006040113
489,2,8015876113
490,3,8015765513
491,3,8017420513
492,3,8014056013
493,2,8017430013
494,3,8017752813
495,3,8017101713
496,3,8013024813
497,4,8017696013
498,3,8017627913
499,4,8017666413
500,2,8002196912
501,0,8002407813
502,2,8003415612
503,0,8003384312
504,0,8003410412
505,0,8002773612
506,0,8002988212
507,0,8002920912
508,0,8000626413
509,0,8007331112
510,0,8009175712
511,0,8015377513
512,0,8001160012
513,0,8004588112
514,0,8003405012
515,0,8001954712
516,0,8005490512
517,0,8001639412
518,0,8004749512
519,0,8007546812
520,0,8009074612
521,0,8004603913
522,0,8001573312
523,0,8001455913
524,0,8002124613
525,0,8005226612
526,0,8001949312
527,0,8001164612
528,0,8002486712
529,0,8006005312
530,0,8004795712
531,0,8006496712
532,0,8000422013
533,0,8001027713
534,0,8015371713
535,0,8007640412
536,0,8001570412
537,0,8038937017
538,0,8003243012
539,0,8001194212
540,0,8001082012
541,0,8015822913
542,0,8000117213
543,0,8005483912
544,0,8005556612
545,0,8005995813
546,0,8001439512
547,0,8003794712
548,0,8005155112
549,0,8005101912
550,0,8008158112
551,0,8005819712
552,0,8001490012
553,0,8010527714
554,0,8003346412
555,0,8003082712
556,0,8007954713
557,0,8002642912
558,0,8002847813
559,0,8015836013
560,0,8008641412
561,0,8009089312
562,0,8003602012
563,0,8002263812
564,0,8004555612
565,0,8004584413
566,0,8008470512
567,0,8001951812
568,0,8003927712
569,0,8007363012
570,0,8006726212
571,0,8005286912
572,0,8008622012
573,0,8004038112
574,0,8002643512
575,0,8006322912
576,0,8012848818
577,0,8008072012
578,0,8005530712
579,0,8004065713
580,0,8004061113
581,0,8004448512
582,0,8000813913
583,0,8002740913
584,0,8007676713
585,0,8003464712
586,0,8006002412
587,0,8005825712
588,0,8007665712
589,0,8004402313
590,0,8002624012
591,0,8004455112
592,0,8003081012
593,0,8004948812
594,0,8004758412
595,0,8003688013
596,0,8001956012
597,0,8031147317
598,0,8008252812
599,0,8005293512
600,0,8003019312
601,0,8006243615
602,0,8011017214
603,0,8007538512
604,0,8007018013
605,0,8001838513
606,0,8002615112
607,0,8003849612
608,0,8003910712
609,0,8038201317
610,0,8004254612
611,0,8006959712
612,0,8003275012
613,0,8001373412
614,0,8001244012
615,0,8009008312
616,0,8003091612
617,0,8001382312
618,0,8000530713
619,0,8000905013
620,0,8006255012
621,0,8007474712
622,0,8008806312
623,0,8007004012
624,0,8037799217
625,0,8001039513
626,0,8005822812
627,0,8004116013
628,0,8005150012
629,0,8000383413
630,0,8003571812
631,0,8004505912
632,0,8007842612
633,0,8011130513
634,0,8005323112
635,0,8007963613
636,0,8003633312
637,0,8002894812
638,0,8001126712
639,0,8006824213
640,0,8004598712
641,0,8000818013
642,0,8003349113
643,0,8003053712
644,0,8002829112
645,0,8001368012
646,0,8004094912
647,0,8002604012
648,0,8000239013
649,0,8005953512
650,0,8008964812
651,0,8001498112
652,0,8000139613
653,0,8006038713
654,0,8008894813
655,0,8003891212
656,0,8002391612
657,0,8001497512
658,0,8002509712
659,0,8038893217
660,0,8005419912
661,0,8003669812
662,0,8000489713
663,0,8006835413
664,0,8003440012
665,0,8009777513
666,0,8001389812
667,0,8004447713
668,0,8008208912
669,0,8003295913
670,0,8010429514
671,0,8001563613
672,0,8003432812
673,0,8006265512
674,0,8003911312
675,0,8004008313
676,0,8006951612
677,0,8005326012
678,0,8006251915
679,0,8005208812
680,0,8014666313
681,0,8006277815
682,0,8007453012
683,0,8008650113
684,0,8002471012
685,0,8008103013
686,0,8006436412
687,0,8005260012
688,0,8006563612
689,0,8000960113
690,0,8037785117
691,0,8004222712
692,0,8004232212
693,0,8003725512
694,0,8008153012
695,0,8001460213
696,0,8004316013
697,0,8003014112
698,0,8006957412
699,0,8004984412
700,0,8038952917
701,0,8002656012
702,0,8001612912
703,0,8002469313
704,0,8003335212
705,0,8002937713
706,0,8003694212
707,0,8013951613
708,0,8003708312
709,0,8003987813
710,0,8002385612
711,0,8006354812
712,0,8031729217
713,0,8005743012
714,0,8009076912
715,0,8005934913
716,0,8003807112
717,0,8009020312
718,0,8002828313
719,0,8005229512
720,0,8006019412
721,0,8008564012
722,0,8009053912
723,0,8000663713
724,0,8001251612
725,0,8004373512
726,0,8005728112
727,0,8004987312
728,0,8008874713
729,0,8038886617
730,0,8008557312
731,0,8038792117
732,0,8006450712
733,0,8006719413
734,0,8005771412
735,0,8004462812
736,0,8006172712
737,0,8004724212
738,0,8006103512
739,0,8004704112
740,0,8002708012
741,0,8004341612
742,0,8007555712
743,0,8003499313
744,0,8008009612
745,0,8002409013
746,0,8001928612
747,0,8001832912
748,0,8002574312
749,0,8001108912
750,0,8037945917
751,0,8007299012
752,0,8000284613
753,0,8004574012
754,0,8009187313
755,0,8002279013
756,0,8009811913
757,0,8007576213
758,0,8002895213
759,0,8001329313
760,0,8009009012
761,0,8035028917
762,0,8009726113
763,0,8006051512
764,0,8008041712
765,0,8006948512
766,0,8003705412
767,0,8000874813
768,0,8002650013
769,0,8007747312
770,0,8003360513
771,0,8007742112
772,0,8006968612
773,0,8004929312
774,0,8008072012
775,0,8006255012
776,0,8008774412
777,0,8001194212
778,0,8007890012
779,3,8004717612
780,0,8001108912
781,0,8007719012
782,3,8001343812
783,0,8002263812
784,3,8006345912
785,3,8004715312
786,0,8004317812
787,0,8004124512
788,0,8001570412
789,0,8008985512
790,0,8007931912
791,0,8006960512
792,3,8001698012
793,0,8008695712
794,0,8006265512
795,0,8008622012
796,0,8006957412
797,0,8008559612
798,2,8003271412
799,0,8003650512
800,0,8009089312
801,0,8006043212
802,0,8004317812
803,1,8004435012
804,0,8006005312
805,0,8001826912
806,0,8008759512
807,2,8004929312
808,0,8008554412
809,0,8008966012
810,0,8004556212
811,0,8007021212
812,0,8004660412
813,2,8003795312
814,0,8009053912
815,0,8008455612
816,0,8004784512
817,0,8009060512
818,0,8006217012
819,0,8003938912
820,0,8002950512
821,0,8008641412
822,0,8008287612
823,0,8006968612
824,0,8008747712
825,0,8009124312
826,1,8004673912
827,0,8008470512
828,1,8002192312
829,0,8008090812
830,0,8007875112
831,2,8001950112
832,0,8007760012
833,0,8004183112
834,0,8009125012
835,0,8001343812
836,0,8004717612
837,0,8005822812
838,0,8008727612
839,1,8002225912
840,0,8003223012
841,0,8001407612
842,0,8006345912
843,0,8005483912
844,0,8008472812
845,0,8008195412
846,0,8006628012
847,2,8004540912
848,0,8007538512
849,0,8008594612
850,0,8006266112
851,0,8007363012
852,0,8001089412
853,0,8006735112
854,3,8004887912
855,3,8004750312
856,0,8003521012
857,0,8004673912
858,0,8009072312
859,0,8001698012
860,0,8004722012
861,0,8006959712
862,0,8005419912
863,0,8008962512
864,0,8008124012
865,0,8005178112
866,0,8008835312
867,0,8009060512
868,0,8009040412
869,0,8007555712
870,0,8008096612
871,3,8001723512
872,0,8008404212
873,0,8002385612
874,4,8003714312
875,0,8005442012
876,0,8006763512
877,4,8004605312
878,0,8004930112
879,0,8006450712
880,0,8006289112
881,0,8008239112
882,0,8007498312
883,0,8007818812
884,0,8008249712
885,0,8006248312
886,0,8004360012
887,0,8008252812
888,0,8001695112
889,0,8008555012
890,0,8007852112
891,0,8007694712
892,0,8008285312
893,0,8006247712
894,0,8005819712
895,3,8004150612
896,3,8008018512
897,0,8006956812
898,0,8007794112
899,0,8008149212
900,0,8004232212
901,0,8007854412
902,0,8007963812
903,2,8001417112
904,0,8008018512
905,0,8007170812
906,0,8007183212
907,0,8007572912
908,0,8008080212
909,0,8008608712
910,0,8007915312
911,0,8008176012
912,0,8006214112
913,0,8007094012
914,0,8007888612
915,0,8008157512
916,0,8008153012
917,0,8004442712
918,0,8006948512
919,0,8003534512
920,0,8006954512
921,0,8007873912
922,0,8008284712
923,0,8007497712
924,0,8004442712
925,0,8006218712
926,0,8005556612
927,0,8001125012
928,0,8008338012
929,0,8007776312
930,0,8007851512
931,0,8005233212
932,0,8007540012
933,4,8006268412
934,0,8008092012
935,0,8006969212
936,4,8002564812
937,0,8008198312
938,3,8005443712
939,0,8002902012
940,0,8007889212
941,0,8004707012
942,0,8008093712
943,0,8008755012
944,0,8003709012
945,0,8008006712
946,0,8008256312
947,0,8007916012
948,0,8008106112
949,0,8005559512
950,0,8002470312
951,0,8007749612
952,0,8002897712
953,0,8007474712
954,0,8007936012
955,0,8007234612
956,0,8004435012
957,0,8008394712
958,0,8008200812
959,4,8003704812
960,0,8008523112
961,0,8002470312
962,0,8007317912
963,0,8007798712
964,0,8001456712
965,0,8007975612
966,0,8007937712
967,0,8008681612
968,0,8006949112
969,0,8004150612
970,0,8007299012
971,0,8007546812
972,4,8004717612
973,0,8007337012
974,0,8002759312
975,2,8001450912
976,0,8003897012
977,0,8001821712
978,0,8006316912
979,0,8008439012
980,0,8002367812
981,0,8007988012
982,0,8006002412
983,0,8008510712
984,0,8007129812
985,2,8004300812
986,0,8003339812
987,0,8008174712
988,2,8002367812
989,0,8006051512
990,3,8003897012
991,0,8008266912
992,0,8008208912
993,0,8008441512
994,0,8007195012
995,0,8007976212
996,0,8008244512
997,0,8004593512
998,3,8004360012
999,0,8008044612
1000,4,8005877712
1001,0,8008565612
1002,2,8003586512
1003,2,8003857912
1004,3,8005102512
1005,3,8005937012
1006,3,8006268412
1007,3,8002467212
1008,0,8002453112
1009,2,8002464312
1010,3,8003567012
1011,3,8002512812
1012,2,8004117912
1013,3,8005141012
1014,4,8005044512
1015,3,8004918112
1016,4,8005035612
1017,3,8008030512
1018,3,8005040012
1019,3,8005033312
1020,3,8005094212
1021,3,8005032712
1022,3,8005143312
1023,4,8004812912
1024,3,8003621512
1025,3,8016292313
1026,2,8017361913
1027,2,8017417413
1028,3,8017501513
1029,2,8017664113
1030,1,8017449313
1031,3,8017708913
1032,3,8017172113
1033,0,8017725013
1034,3,8016833413
1035,3,8017922013
1036,3,8016572613
1037,2,8017605513
1038,2,8008703813
1039,3,8015761013
1040,3,8017435213
1041,3,8017357113
1042,0,8016949213
1043,3,8017344713
1044,2,8017418013
1045,3,8015846513
1046,3,8016830513
1047,3,8017891813
1048,3,8015467413
1049,3,8013885313
1050,3,8017921413
1051,4,8016861813
1052,2,8017170913
1053,3,8012436013
1054,3,8013977513
1055,3,8017129913
1056,3,8015767813
1057,3,8017165513
1058,3,8017276113
1059,4,8013093013
1060,2,8017436913
1061,2,8016658813
1062,3,8015799713
1063,0,8017353613
1064,3,8017162613
1065,2,8014041313
1066,3,8017065013
1067,3,8017421113
1068,3,8015966013
1069,3,8017829013
1070,2,8017615013
1071,2,8017659813
1072,0,8017730413
1073,2,8017168413
1074,3,8017164913
1075,3,8014755613
1076,2,8017767513
1077,3,8017419713
1078,2,8017429213
1079,2,8017499013
1080,3,8017796513
1081,3,8015787913
1082,3,8016750113
1083,3,8017325213
1084,2,8015089013
1085,3,8017585413
1086,1,8016948613
1087,2,8016043313
1088,0,8014002813
1089,3,8017281513
1090,3,8017100013
1091,0,8007279813
1092,3,8017427013
1093,0,8017692513
1094,2,8017102313
1095,3,8013502713
1096,3,8013504013
1097,3,8017514013
1098,3,8015770913
1099,1,8016370413
1100,3,8015508213
1101,3,8013983513
1102,3,8013891313
1103,3,8017828413
1104,3,8017502113
1105,2,8015565613
1106,4,8015582813
1107,3,8013883013
1108,0,8012397513
1109,2,8015990913
1110,3,8017838013
1111,4,8015585713
1112,3,8017099213
1113,3,8017923713
1114,2,8017416813
1115,2,8017424013
1116,4,8013496713
1117,3,8017582513
1118,4,8015455613
1119,1,8017562413
1120,0,8013729113
1121,3,8015797413
1122,3,8015839913
1123,0,8012723013
1124,2,8013411113
1125,0,8017111213
1126,3,8015527713
1127,2,8015667313
1128,3,8017524513
1129,3,8017440613
1130,1,8017625613
1131,3,8013262613
1132,1,8017375013
1133,2,8013986413
1134,2,8015812313
1135,2,8017455313
1136,2,8012954113
1137,2,8015971413
1138,2,8013980613
1139,2,8015672713
1140,3,8016828013
1141,2,8015884413
1142,3,8015507613
1143,3,8016843013
1144,3,8013256613
1145,3,8015532013
1146,2,8013094613
1147,2,8015838213
1148,1,8017532813
1149,3,8017278413
1150,2,8015682213
1151,2,8017133613
1152,4,8017711013
1153,3,8015763213
1154,3,8017901313
1155,0,8013068513
1156,3,8016862413
1157,3,8015512013
1158,3,8013988713
1159,3,8015780413
1160,3,8017160313
1161,2,8016006013
1162,3,8017447013
1163,3,8013886013
1164,1,8017324613
1165,3,8017508013
1166,3,8017503813
1167,3,8017498413
1168,3,8017211713
1169,2,8017643413
1170,3,8013981213
1171,3,8017738513
1172,2,8013097513
1173,4,8017320013
1174,0,8013467713
1175,3,8017282113
1176,3,8017163213
1177,1,8016270013
1178,3,8015756613
1179,2,8017423413
1180,3,8016827413
1181,3,8017663513
1182,0,8016641813
1183,3,8017425713
1184,3,8017513313
1185,0,8014946613
1186,2,8013095213
1187,1,8017000613
1188,3,8017566013
1189,0,8009455813
1190,0,8017431713
1191,2,8015674013
1192,2,8013413413
1193,0,8017737913
1194,0,8017726713
1195,3,8015841313
1196,0,8016769413
1197,3,8015779613
1198,2,8017432313
1199,2,8016842313
1200,2,8016841713
1201,3,8017127613
1202,3,8013098113
1203,0,8017729613
1204,3,8017679913
1205,3,8015621313
1206,2,8017268913
1207,3,8017148313
1208,3,8017775813
1209,3,8016350313
1210,2,8016201813
1211,2,8016653613
1212,2,8016022613
1213,3,8016473813
1214,2,8016758213
1215,3,8015524813
1216,3,8013387313
1217,2,8016231413
1218,3,8007619512
1219,3,8016113113
1220,0,8002389013
1221,4,8016224813
1222,0,8016669013
1223,4,8016764213
1224,2,8015102613
1225,2,8016293013
1226,3,8016692113
1227,0,8014273113
1228,3,8016796113
1229,3,8016689013
1230,3,8017042013
1231,0,8007618713
1232,3,8014433913
1233,3,8016652013
1234,1,8013137713
1235,1,8016845213
1236,2,8015630213
1237,2,8015680013
1238,2,8014656813
1239,3,8014697613
1240,0,8016018913
1241,3,8016112513
1242,0,8015679113
1243,0,8016235013
1244,3,8016464913
1245,3,8016691513
1246,2,8008245013
1247,2,8015520213
1248,1,8016815613
1249,2,8016183013
1250,0,8004076913
1251,2,8016646013
1252,3,8016057413
1253,1,8016626913
1254,3,8012402913
1255,2,8013457113
1256,2,8017151413
1257,2,8016757613
1258,3,8016644713
1259,2,8016693813
1260,3,8015822913
1261,3,8016647613
1262,2,8016821613
1263,2,8016087013
1264,0,8016990213
1265,0,8014263613
1266,2,8014919913
1267,3,8013970013
1268,0,8016353213
1269,1,8016812713
1270,3,8016054513
1271,3,8014583013
1272,3,8016103613
1273,3,8016985913
1274,4,8016655913
1275,3,8016562013
1276,3,8016818513
1277,4,8012793813
1278,2,8015194813
1279,3,8014916013
1280,3,8016975313
1281,3,8017071013
1282,2,8015865013
1283,3,8016010813
1284,2,8015093713
1285,2,8016761313
1286,2,8016779013
1287,0,8013160913
1288,3,8016110213
1289,3,8016984213
1290,3,8014489413
1291,2,8013974613
1292,2,8015969013
1293,2,8015101013
1294,0,8005987513
1295,3,8016204713
1296,2,8016776013
1297,3,8007886113
1298,2,8014376513
1299,3,8014577013
1300,3,8012387013
1301,2,8009532213
1302,2,8016777713
1303,1,8015768413
1304,4,8017052613
1305,4,8015257013
1306,3,8015984913
1307,3,8016021013
1308,3,8013442413
1309,3,8014809913
1310,1,8014621013
1311,2,8013450713
1312,3,8010014113
1313,3,8016988813
1314,0,8002317913
1315,0,8008732813
1316,3,8016619213
1317,3,8013489013
1318,3,8014652213
1319,0,8016610513
1320,2,8016349513
1321,2,8016844613
1322,2,8016645313
1323,1,8016695013
1324,1,8014618913
1325,3,8014670013
1326,0,8016791013
1327,3,8016756013
1328,4,8016219413
1329,3,8016690913
1330,3,8012795013
1331,1,8016694413
1332,3,8013520513
1333,3,8016976013
1334,3,8012733513
1335,3,8015219013
1336,2,8016401713
1337,2,8016781413
1338,3,8014991113
1339,3,8016728613
1340,4,8015528313
1341,3,8009109412
1342,3,8012761913
1343,1,8014609013
1344,3,8013462513
1345,3,8014765113
1346,3,8016688413
1347,3,8016531813
1348,2,8006966312
1349,4,8013333013
1350,3,8016773113
1351,3,8016109413
1352,1,8015859013
1353,2,8016123713
1354,3,8015539513
1355,3,8012599713
1356,0,8015970813
1357,2,8016778313
1358,0,8015754313
1359,3,8012799613
1360,2,8016813313
1361,2,8016780813
1362,3,8017040813
1363,3,8015514213
1364,0,8016267913
1365,3,8015530813
1366,3,8013446013
1367,2,8016638713
1368,3,8012797313
1369,3,8016102013
1370,2,8016648213
1371,0,8016824513
1372,3,8012737013
1373,3,8016222513
1374,0,8011800013
1375,0,8016361513
1376,0,8012873113
1377,3,8015370013
1378,3,8016291713
1379,3,8016530113
1380,3,8014044213
1381,2,8015097213
1382,3,8014015213
1383,4,8015535013
1384,3,8012736413
1385,3,8016997713
1386,2,8016356113
1387,3,8016870713
1388,0,8016287013
1389,3,8016351013
1390,3,8014570613
1391,3,8016989413
1392,3,8016820013
1393,3,8016980713
1394,0,8016093013
1395,2,8016686113
1396,3,8012752013
1397,4,8016768813
1398,2,8017149013
1399,2,8014653913
1400,4,8016221913
1401,3,8016759913
1402,2,8010699413
1403,4,8012203613
1404,3,8016526413
1405,3,8012798013
1406,4,8016767113
1407,0,8012432513
1408,2,8014668613
1409,0,8016387413
1410,3,8016822213
1411,4,8016770213
1412,0,8017128213
1413,3,8016685513
1414,3,8006123413
1415,2,8015867213
1416,0,8016478013
1417,3,8016978213
1418,0,8006831913
1419,2,8017152013
1420,3,8016082913
1421,2,8015974313
1422,0,8016354913
1423,3,8015526013
1424,4,8015204313
1425,3,8015104913
1426,3,8013699513
1427,3,8016887713
1428,0,8016259613
1429,2,8015100313
1430,3,8012791513
1431,0,8016352613
1432,0,8016339013
1433,3,8013702613
1434,2,8016625213
1435,2,8016643013
1436,3,8016982013
1437,3,8016100713
1438,3,8016864713
1439,2,8013334713
1440,0,8000738713
1441,0,8005565313
1442,2,8016829713
1443,2,8014671713
1444,2,8009827213
1445,1,8000250413
1446,2,8016906113
1447,3,8016105913
1448,2,8016048513
1449,3,8016687813
1450,3,8007938113
1451,3,8014747313
1452,2,8012994313
1453,4,8015711213
1454,2,8013376113
1455,3,8007130413
1456,3,8015173013
1457,1,8013933813
1458,4,8009806513
1459,3,8014631513
1460,3,8014038213
1461,2,8013224713
1462,3,8015609313
1463,3,8014488813
1464,4,8015181313
1465,0,8010235813
1466,3,8015350013
1467,1,8014371313
1468,2,8013064013
1469,3,8012748213
1470,4,8013842213
1471,0,8002843213
1472,2,8012316513
1473,2,8014350613
1474,3,8011239713
1475,2,8014378813
1476,3,8015293613
1477,3,8011517713
1478,2,8015122713
1479,2,8013189713
1480,3,8015278713
1481,2,8015014013
1482,3,8015061813
1483,2,8014383113
1484,0,8015405913
1485,2,8012582713
1486,3,8010990013
1487,0,8011348013
1488,3,8015958813
1489,3,8012462113
1490,2,8015968313
1491,2,8012589113
1492,2,8015277013
1493,3,8014761613
1494,0,8015052913
1495,3,8014322213
1496,2,8015589213
1497,3,8013926113
